Year,Area,CancerType,AgeAdjustedRate,lci,uci,CaseCount,Population
2004,Wyoming,Melanomas of the Skin,21.9,18,26.4,114,509106
2005,Alaska,Melanomas of the Skin,8.4,6.1,11.1,52,666946
2005,District of Columbia,Melanomas of the Skin,8.3,6.2,11,51,567136
2005,Arkansas,Melanomas of the Skin,13.1,11.8,14.5,388,2781097
2005,Louisiana,Melanomas of the Skin,14.3,13.2,15.4,622,4411396
2005,South Dakota,Melanomas of the Skin,13.6,11.2,16.4,113,775493
2005,Texas,Melanomas of the Skin,13.8,13.3,14.4,2830,22773020
2005,Arizona,Melanomas of the Skin,15.2,14.2,16.2,900,5839077
2005,Illinois,Melanomas of the Skin,16.1,15.4,16.8,2040,12609903
2005,Mississippi,Melanomas of the Skin,15,13.6,16.5,431,2876229
2005,Nevada,Melanomas of the Skin,16.9,15.3,18.7,411,2432143
2005,New York,Melanomas of the Skin,16.1,15.5,16.6,3229,19132610
2005,North Dakota,Melanomas of the Skin,14.7,11.9,18,99,646089
2005,Oklahoma,Melanomas of the Skin,17.1,15.8,18.5,629,3548597
2005,Wisconsin,Melanomas of the Skin,16.8,15.7,17.9,972,5546166
2005,Alabama,Melanomas of the Skin,19.1,17.8,20.3,919,4565917
2005,Florida,Melanomas of the Skin,20.2,19.6,20.9,4296,17842038
2005,Indiana,Melanomas of the Skin,17.4,16.4,18.4,1110,6278616
2005,Iowa,Melanomas of the Skin,18.7,17.3,20.3,601,2964454
2005,Kansas,Melanomas of the Skin,19.8,18.2,21.6,557,2745299
2005,Michigan,Melanomas of the Skin,19.1,18.3,20,1979,10051137
2005,Minnesota,Melanomas of the Skin,19.4,18.2,20.6,1006,5119598
2005,Missouri,Melanomas of the Skin,17.9,16.8,18.9,1094,5790300
2005,Montana,Melanomas of the Skin,19.2,16.5,22.1,193,940102
2005,Nebraska,Melanomas of the Skin,18.5,16.6,20.6,342,1761497
2005,New Mexico,Melanomas of the Skin,18.9,17,21,370,1932274
2005,North Carolina,Melanomas of the Skin,20.5,19.6,21.5,1825,8705407
2005,Ohio,Melanomas of the Skin,20.8,20,21.6,2508,11463320
2005,Pennsylvania,Melanomas of the Skin,18.3,17.6,19.1,2561,12449990
2005,Tennessee,Melanomas of the Skin,20.2,19.1,21.4,1273,5991057
2005,West Virginia,Melanomas of the Skin,18.3,16.5,20.2,383,1820492
2005,California,Melanomas of the Skin,21.2,20.7,21.7,7174,35827943
2005,Colorado,Melanomas of the Skin,22.4,21,23.8,993,4631888
2005,Connecticut,Melanomas of the Skin,27,25.3,28.7,1029,3506956
2005,Delaware,Melanomas of the Skin,27.5,24.2,31.2,249,845150
2005,Georgia,Melanomas of the Skin,21.9,20.9,23,1820,8925922
2005,Hawaii,Melanomas of the Skin,21.8,19.4,24.4,309,1292729
2005,Idaho,Melanomas of the Skin,27.1,24.4,30,367,1428241
2005,Kentucky,Melanomas of the Skin,22.1,20.7,23.5,962,4182742
2005,Maine,Melanomas of the Skin,23.5,21.1,26.1,354,1318787
2005,Maryland,Melanomas of the Skin,21.4,20.2,22.6,1214,5592379
2005,Massachusetts,Melanomas of the Skin,22.9,21.8,24,1575,6403290
2005,New Hampshire,Melanomas of the Skin,34.1,31,37.4,462,1298492
2005,New Jersey,Melanomas of the Skin,21,20.1,22,1928,8651974
2005,Oregon,Melanomas of the Skin,27,25.4,28.7,1053,3613202
2005,Rhode Island,Melanomas of the Skin,23.4,20.7,26.4,269,1067916
2005,South Carolina,Melanomas of the Skin,23,21.6,24.5,1015,4270150
2005,Utah,Melanomas of the Skin,28.5,26.2,31,562,2457719
2005,Vermont,Melanomas of the Skin,33.4,29.1,38.1,225,621215
2005,Virginia,Melanomas of the Skin,21.1,20.1,22.2,1614,7577105
2005,Washington,Melanomas of the Skin,26.1,24.8,27.4,1651,6257305
2005,Wyoming,Melanomas of the Skin,22.2,18.4,26.6,121,514157
2006,Alaska,Melanomas of the Skin,9,6.6,12,55,675302
2006,District of Columbia,Melanomas of the Skin,10.3,7.8,13.4,59,570681
2006,Louisiana,Melanomas of the Skin,14.1,12.9,15.2,607,4302665
2006,Nevada,Melanomas of the Skin,14.1,12.7,15.7,346,2522658
2006,Texas,Melanomas of the Skin,13.7,13.2,14.3,2892,23359580
2006,Arizona,Melanomas of the Skin,16.5,15.5,17.5,1011,6029141
2006,Arkansas,Melanomas of the Skin,14.8,13.5,16.3,447,2821761
2006,Illinois,Melanomas of the Skin,16.2,15.5,16.9,2061,12643955
2006,Michigan,Melanomas of the Skin,17.2,16.4,18,1802,10036081
2006,Mississippi,Melanomas of the Skin,15.3,13.9,16.8,445,2904978
2006,New Mexico,Melanomas of the Skin,17.3,15.5,19.2,352,1962137
2006,North Dakota,Melanomas of the Skin,15.9,13,19.2,112,649422
2006,South Dakota,Melanomas of the Skin,17,14.3,20.2,141,783033
2006,Alabama,Melanomas of the Skin,18.4,17.2,19.7,908,4628981
2006,California,Melanomas of the Skin,19.9,19.5,20.4,6812,36021202
2006,Florida,Melanomas of the Skin,18.8,18.2,19.4,4088,18166990
2006,Hawaii,Melanomas of the Skin,20.5,18.2,22.9,301,1309731
2006,Indiana,Melanomas of the Skin,17.7,16.7,18.8,1145,6332669
2006,Maryland,Melanomas of the Skin,20.4,19.2,21.6,1174,5627367
2006,Missouri,Melanomas of the Skin,17.7,16.6,18.7,1093,5842704
2006,Montana,Melanomas of the Skin,20.1,17.5,23.1,213,952692
2006,Nebraska,Melanomas of the Skin,17.6,15.7,19.6,323,1772693
2006,New York,Melanomas of the Skin,17.8,17.2,18.3,3598,19104631
2006,North Carolina,Melanomas of the Skin,19.4,18.5,20.3,1778,8917270
2006,Ohio,Melanomas of the Skin,19.1,18.4,19.9,2351,11481213
2006,Oklahoma,Melanomas of the Skin,18.1,16.7,19.5,678,3594090
2006,Pennsylvania,Melanomas of the Skin,18.2,17.5,18.9,2579,12510809
2006,Tennessee,Melanomas of the Skin,20.6,19.5,21.7,1314,6088766
2006,West Virginia,Melanomas of the Skin,18.1,16.3,20.1,383,1827912
2006,Wisconsin,Melanomas of the Skin,17.9,16.8,19.1,1049,5577655
2006,Wyoming,Melanomas of the Skin,18.7,15.2,22.8,101,522667
2006,Colorado,Melanomas of the Skin,24.3,22.9,25.8,1108,4720423
2006,Connecticut,Melanomas of the Skin,25.2,23.6,26.8,971,3517460
2006,Delaware,Melanomas of the Skin,27.2,24,30.8,253,859268
2006,Georgia,Melanomas of the Skin,21.4,20.4,22.4,1828,9155813
2006,Idaho,Melanomas of the Skin,22.9,20.5,25.6,327,1468669
2006,Iowa,Melanomas of the Skin,21,19.4,22.6,680,2982644
2006,Kansas,Melanomas of the Skin,22.7,21,24.5,646,2762931
2006,Kentucky,Melanomas of the Skin,21.9,20.5,23.3,971,4219239
2006,Maine,Melanomas of the Skin,21.6,19.3,24.1,334,1323619
2006,Massachusetts,Melanomas of the Skin,25.8,24.6,27,1785,6410084
2006,Minnesota,Melanomas of the Skin,21.9,20.6,23.2,1154,5163555
2006,New Hampshire,Melanomas of the Skin,29.3,26.4,32.3,405,1308389
2006,New Jersey,Melanomas of the Skin,22.1,21.1,23.1,2030,8661679
2006,Oregon,Melanomas of the Skin,24.6,23.1,26.2,979,3670883
2006,Rhode Island,Melanomas of the Skin,24.5,21.7,27.6,283,1063096
2006,South Carolina,Melanomas of the Skin,22.2,20.9,23.7,1016,4357847
2006,Utah,Melanomas of the Skin,30.5,28.1,33,619,2525507
2006,Vermont,Melanomas of the Skin,28.2,24.3,32.5,195,622892
2006,Virginia,Melanomas of the Skin,21.2,20.2,22.3,1638,7673725
2006,Washington,Melanomas of the Skin,25.1,23.9,26.4,1642,6370753
2007,Alaska,Melanomas of the Skin,10.7,7.9,14,60,680300
2007,District of Columbia,Melanomas of the Skin,10.9,8.3,14,64,574404
2007,Arkansas,Melanomas of the Skin,14.6,13.3,16.1,449,2848650
2007,Louisiana,Melanomas of the Skin,13.6,12.5,14.7,601,4375581
2007,Texas,Melanomas of the Skin,14.3,13.8,14.8,3088,23831983
2007,Arizona,Melanomas of the Skin,15.8,14.9,16.8,999,6167681
2007,Illinois,Melanomas of the Skin,17,16.3,17.7,2189,12695866
2007,Mississippi,Melanomas of the Skin,15.4,14,16.9,453,2928350
2007,Nevada,Melanomas of the Skin,16,14.5,17.6,413,2601072
2007,New Mexico,Melanomas of the Skin,15.6,14,17.4,331,1990070
2007,New York,Melanomas of the Skin,16.1,15.6,16.7,3303,19132335
2007,Pennsylvania,Melanomas of the Skin,17.3,16.7,18.1,2483,12563937
2007,South Dakota,Melanomas of the Skin,15.1,12.6,18,127,791623
2007,Wyoming,Melanomas of the Skin,17.3,13.9,21.1,98,534876
2007,Alabama,Melanomas of the Skin,19.4,18.2,20.6,970,4672840
2007,Hawaii,Melanomas of the Skin,17.4,15.3,19.7,253,1315675
2007,Indiana,Melanomas of the Skin,17.8,16.8,18.9,1170,6379599
2007,Iowa,Melanomas of the Skin,20,18.5,21.6,658,2999212
2007,Michigan,Melanomas of the Skin,19.1,18.2,19.9,2021,10001284
2007,Missouri,Melanomas of the Skin,18,17,19.1,1126,5887612
2007,Nebraska,Melanomas of the Skin,17.9,16,20,330,1783440
2007,North Dakota,Melanomas of the Skin,20.2,16.9,24,140,652822
2007,Ohio,Melanomas of the Skin,19.6,18.8,20.4,2436,11500468
2007,Rhode Island,Melanomas of the Skin,19.6,17.1,22.3,230,1057315
2007,West Virginia,Melanomas of the Skin,19.4,17.5,21.4,414,1834052
2007,Wisconsin,Melanomas of the Skin,18.6,17.5,19.7,1108,5610775
2007,California,Melanomas of the Skin,21.1,20.6,21.6,7359,36250311
2007,Colorado,Melanomas of the Skin,21.4,20.1,22.8,1004,4803868
2007,Connecticut,Melanomas of the Skin,23.5,22,25.1,916,3527270
2007,Delaware,Melanomas of the Skin,22.9,19.9,26.2,218,871749
2007,Florida,Melanomas of the Skin,21,20.4,21.6,4677,18367842
2007,Georgia,Melanomas of the Skin,21.5,20.5,22.5,1876,9349988
2007,Idaho,Melanomas of the Skin,24.4,21.9,27.1,359,1505105
2007,Kansas,Melanomas of the Skin,21.7,20,23.4,629,2783785
2007,Kentucky,Melanomas of the Skin,24.4,23,25.9,1095,4256672
2007,Maine,Melanomas of the Skin,23.3,20.9,26,355,1327040
2007,Maryland,Melanomas of the Skin,22.2,21,23.5,1293,5653408
2007,Massachusetts,Melanomas of the Skin,23.5,22.4,24.7,1659,6431559
2007,Minnesota,Melanomas of the Skin,23.8,22.5,25.2,1277,5207203
2007,Montana,Melanomas of the Skin,21.7,18.9,24.7,234,964706
2007,New Hampshire,Melanomas of the Skin,26.7,24,29.5,386,1312540
2007,New Jersey,Melanomas of the Skin,22.6,21.6,23.6,2098,8677885
2007,North Carolina,Melanomas of the Skin,21,20.1,22,1980,9118037
2007,Oklahoma,Melanomas of the Skin,21.5,20.1,23.1,818,3634349
2007,Oregon,Melanomas of the Skin,25,23.5,26.6,1020,3722417
2007,South Carolina,Melanomas of the Skin,22.9,21.6,24.4,1081,4444110
2007,Tennessee,Melanomas of the Skin,21.4,20.3,22.6,1400,6175727
2007,Utah,Melanomas of the Skin,30.1,27.7,32.6,623,2597746
2007,Vermont,Melanomas of the Skin,28.2,24.3,32.5,200,623481
2007,Virginia,Melanomas of the Skin,23,22,24.1,1827,7751000
2007,Washington,Melanomas of the Skin,24.3,23.1,25.5,1622,6461587
2008,District of Columbia,Melanomas of the Skin,7.7,5.6,10.4,46,580236
2008,Alaska,Melanomas of the Skin,12.4,9.5,15.9,75,687455
2008,Arkansas,Melanomas of the Skin,14.2,12.9,15.6,452,2874554
2008,Louisiana,Melanomas of the Skin,13.4,12.3,14.5,608,4435586
2008,Nevada,Melanomas of the Skin,14.5,13.1,16.1,377,2653630
2008,Texas,Melanomas of the Skin,14.2,13.7,14.7,3137,24309039
2008,Arizona,Melanomas of the Skin,15.8,14.9,16.8,1021,6280362
2008,Mississippi,Melanomas of the Skin,16.8,15.4,18.4,508,2947806
2008,New York,Melanomas of the Skin,17.3,16.7,17.9,3573,19212436
2008,Oklahoma,Melanomas of the Skin,16.8,15.6,18.2,652,3668976
2008,South Dakota,Melanomas of the Skin,15,12.4,17.9,127,799124
2008,Florida,Melanomas of the Skin,20.6,20,21.2,4668,18527305
2008,Hawaii,Melanomas of the Skin,19.7,17.5,22.1,302,1332213
2008,Illinois,Melanomas of the Skin,17.9,17.1,18.6,2330,12747038
2008,Indiana,Melanomas of the Skin,17.8,16.8,18.9,1194,6424806
2008,Michigan,Melanomas of the Skin,20.6,19.8,21.5,2207,9946889
2008,Missouri,Melanomas of the Skin,17.9,16.9,19,1146,5923916
2008,Montana,Melanomas of the Skin,20.4,17.7,23.3,230,976415
2008,Nebraska,Melanomas of the Skin,18.3,16.4,20.4,351,1796378
2008,North Dakota,Melanomas of the Skin,18.4,15.3,21.9,129,657569
2008,Ohio,Melanomas of the Skin,20.4,19.6,21.3,2558,11515391
2008,Pennsylvania,Melanomas of the Skin,18.3,17.6,19,2664,12612285
2008,Rhode Island,Melanomas of the Skin,20.6,18.1,23.4,247,1055003
2008,Tennessee,Melanomas of the Skin,19.1,18,20.2,1268,6247411
2008,Virginia,Melanomas of the Skin,20.8,19.8,21.8,1661,7833496
2008,West Virginia,Melanomas of the Skin,20,18.1,22.1,429,1840310
2008,Wisconsin,Melanomas of the Skin,19,17.9,20.1,1153,5640996
2008,Alabama,Melanomas of the Skin,20.9,19.6,22.2,1066,4718206
2008,California,Melanomas of the Skin,21.5,21,22,7627,36604337
2008,Colorado,Melanomas of the Skin,21.5,20.2,22.9,1027,4889730
2008,Connecticut,Melanomas of the Skin,23.1,21.6,24.7,922,3545579
2008,Delaware,Melanomas of the Skin,24.7,21.7,28.1,240,883874
2008,Georgia,Melanomas of the Skin,21.7,20.7,22.7,1947,9504843
2008,Idaho,Melanomas of the Skin,21.6,19.3,24.1,328,1534320
2008,Iowa,Melanomas of the Skin,21.9,20.3,23.6,716,3016734
2008,Kansas,Melanomas of the Skin,23.8,22,25.7,695,2808076
2008,Kentucky,Melanomas of the Skin,23.3,21.9,24.7,1069,4289878
2008,Maine,Melanomas of the Skin,21,18.7,23.4,336,1330509
2008,Maryland,Melanomas of the Skin,21.4,20.3,22.7,1259,5684965
2008,Massachusetts,Melanomas of the Skin,23.3,22.2,24.4,1659,6468967
2008,Minnesota,Melanomas of the Skin,24.5,23.2,25.9,1332,5247018
2008,New Hampshire,Melanomas of the Skin,28.2,25.5,31.1,411,1315906
2008,New Jersey,Melanomas of the Skin,21.7,20.8,22.7,2065,8711090
2008,New Mexico,Melanomas of the Skin,22.1,20.1,24.2,471,2010662
2008,North Carolina,Melanomas of the Skin,22.9,21.9,23.9,2219,9309449
2008,Oregon,Melanomas of the Skin,29,27.4,30.8,1196,3768748
2008,South Carolina,Melanomas of the Skin,23.3,21.9,24.7,1124,4528996
2008,Utah,Melanomas of the Skin,30.3,28,32.8,647,2663029
2008,Vermont,Melanomas of the Skin,26.3,22.6,30.4,187,624151
2008,Washington,Melanomas of the Skin,25.5,24.3,26.8,1739,6562231
2008,Wyoming,Melanomas of the Skin,22.8,19,27.1,131,546043
2009,District of Columbia,Melanomas of the Skin,7.7,5.7,10.3,49,592228
2009,Alaska,Melanomas of the Skin,11.5,8.8,14.8,73,698895
2009,Texas,Melanomas of the Skin,13.7,13.2,14.2,3120,24801761
2009,Arkansas,Melanomas of the Skin,15.7,14.3,17.1,495,2896843
2009,Louisiana,Melanomas of the Skin,16.3,15.1,17.5,747,4491648
2009,Nevada,Melanomas of the Skin,16.2,14.7,17.9,438,2684665
2009,Oklahoma,Melanomas of the Skin,17,15.7,18.3,677,3717572
2009,South Dakota,Melanomas of the Skin,16.8,14.2,19.8,150,807067
2009,Arizona,Melanomas of the Skin,18.1,17.1,19.2,1206,6343154
2009,California,Melanomas of the Skin,20.7,20.3,21.2,7518,36961229
2009,Florida,Melanomas of the Skin,20.1,19.6,20.7,4678,18652644
2009,Illinois,Melanomas of the Skin,17.9,17.2,18.7,2364,12796778
2009,Indiana,Melanomas of the Skin,18.8,17.8,19.9,1265,6459325
2009,Maryland,Melanomas of the Skin,20.2,19.1,21.4,1207,5730388
2009,Michigan,Melanomas of the Skin,19.9,19,20.8,2135,9901591
2009,Mississippi,Melanomas of the Skin,17.7,16.2,19.3,535,2958774
2009,Missouri,Melanomas of the Skin,18.9,17.9,20,1232,5961088
2009,Nebraska,Melanomas of the Skin,19.2,17.2,21.3,358,1812683
2009,New Mexico,Melanomas of the Skin,19,17.1,20.9,415,2036802
2009,New York,Melanomas of the Skin,18.1,17.6,18.7,3807,19307066
2009,Pennsylvania,Melanomas of the Skin,20.4,19.7,21.2,3008,12666858
2009,Rhode Island,Melanomas of the Skin,20,17.5,22.7,241,1053646
2009,Virginia,Melanomas of the Skin,18.8,17.9,19.8,1541,7925937
2009,Wisconsin,Melanomas of the Skin,20.3,19.2,21.5,1246,5669264
2009,Alabama,Melanomas of the Skin,22.5,21.2,23.9,1156,4757938
2009,Colorado,Melanomas of the Skin,23,21.7,24.4,1137,4972195
2009,Connecticut,Melanomas of the Skin,23.8,22.3,25.4,960,3561807
2009,Delaware,Melanomas of the Skin,29.3,26,33,294,891730
2009,Georgia,Melanomas of the Skin,22.2,21.3,23.2,2033,9620846
2009,Hawaii,Melanomas of the Skin,21,18.7,23.5,319,1346717
2009,Idaho,Melanomas of the Skin,26.1,23.6,28.8,408,1554439
2009,Iowa,Melanomas of the Skin,23.1,21.4,24.8,768,3032870
2009,Kansas,Melanomas of the Skin,23.5,21.8,25.3,710,2832704
2009,Kentucky,Melanomas of the Skin,24.1,22.7,25.6,1110,4317074
2009,Maine,Melanomas of the Skin,23.3,21,25.8,381,1329590
2009,Massachusetts,Melanomas of the Skin,22.3,21.2,23.4,1597,6517613
2009,Minnesota,Melanomas of the Skin,26.4,25,27.8,1473,5281203
2009,Montana,Melanomas of the Skin,21.4,18.7,24.3,240,983982
2009,New Hampshire,Melanomas of the Skin,25.7,23.1,28.5,376,1316102
2009,New Jersey,Melanomas of the Skin,21.2,20.2,22.1,2034,8755602
2009,North Carolina,Melanomas of the Skin,25.1,24.1,26.2,2472,9449566
2009,North Dakota,Melanomas of the Skin,21.9,18.5,25.8,158,664968
2009,Ohio,Melanomas of the Skin,20.8,20,21.6,2617,11528896
2009,Oregon,Melanomas of the Skin,24.8,23.3,26.4,1043,3808600
2009,South Carolina,Melanomas of the Skin,24.6,23.2,26,1216,4589872
2009,Tennessee,Melanomas of the Skin,23.4,22.2,24.6,1586,6306019
2009,Utah,Melanomas of the Skin,30.8,28.5,33.2,678,2723421
2009,Vermont,Melanomas of the Skin,32.7,28.6,37.3,241,624817
2009,Washington,Melanomas of the Skin,25.5,24.3,26.7,1777,6667426
2009,West Virginia,Melanomas of the Skin,22.5,20.5,24.7,482,1847775
2009,Wyoming,Melanomas of the Skin,21.3,17.6,25.5,124,559851
2010,District of Columbia,Melanomas of the Skin,7.8,5.7,10.5,48,605040
2010,Alaska,Melanomas of the Skin,14.1,11.1,17.6,93,714015
2010,Texas,Melanomas of the Skin,12.8,12.3,13.3,2984,25241648
2010,Arizona,Melanomas of the Skin,16.1,15.2,17.1,1107,6407002
2010,Arkansas,Melanomas of the Skin,15.4,14,16.8,495,2921737
2010,Louisiana,Melanomas of the Skin,15.5,14.4,16.7,720,4544871
2010,Mississippi,Melanomas of the Skin,16.6,15.2,18.1,511,2970437
2010,Missouri,Melanomas of the Skin,17.2,16.2,18.2,1125,5995681
2010,Nevada,Melanomas of the Skin,15.6,14.2,17.2,425,2702797
2010,New York,Melanomas of the Skin,16.8,16.2,17.4,3558,19405185
2010,Oklahoma,Melanomas of the Skin,14.7,13.5,16,592,3759529
2010,Florida,Melanomas of the Skin,19.4,18.9,20,4558,18846461
2010,Illinois,Melanomas of the Skin,17.4,16.7,18.1,2333,12841196
2010,Indiana,Melanomas of the Skin,19.7,18.6,20.8,1358,6490029
2010,Michigan,Melanomas of the Skin,18.1,17.3,19,1977,9876731
2010,Nebraska,Melanomas of the Skin,18.2,16.3,20.2,352,1829956
2010,New Mexico,Melanomas of the Skin,20,18.2,22,444,2064607
2010,Ohio,Melanomas of the Skin,19.3,18.5,20.1,2467,11539282
2010,South Dakota,Melanomas of the Skin,20.6,17.6,24,178,816227
2010,Virginia,Melanomas of the Skin,18.6,17.7,19.6,1561,8025206
2010,West Virginia,Melanomas of the Skin,20.8,18.9,22.9,467,1854315
2010,Alabama,Melanomas of the Skin,21.6,20.4,23,1135,4785579
2010,California,Melanomas of the Skin,20.9,20.5,21.4,7725,37327690
2010,Colorado,Melanomas of the Skin,22.4,21.1,23.8,1117,5048029
2010,Connecticut,Melanomas of the Skin,23.4,21.9,25,948,3580171
2010,Delaware,Melanomas of the Skin,30.4,27.1,34.1,308,899712
2010,Georgia,Melanomas of the Skin,23.1,22.1,24.1,2164,9712696
2010,Hawaii,Melanomas of the Skin,22,19.7,24.5,347,1363817
2010,Idaho,Melanomas of the Skin,24.6,22.2,27.1,396,1570912
2010,Iowa,Melanomas of the Skin,25.3,23.6,27.1,861,3050223
2010,Kansas,Melanomas of the Skin,23.8,22.1,25.7,712,2858403
2010,Kentucky,Melanomas of the Skin,24.4,22.9,25.8,1145,4347948
2010,Maine,Melanomas of the Skin,22.2,19.9,24.7,357,1327568
2010,Maryland,Melanomas of the Skin,21.2,20.1,22.4,1306,5788099
2010,Massachusetts,Melanomas of the Skin,21,20,22.1,1552,6564943
2010,Minnesota,Melanomas of the Skin,28.3,26.9,29.8,1594,5310711
2010,Montana,Melanomas of the Skin,25.7,22.8,29,294,990507
2010,New Hampshire,Melanomas of the Skin,28.5,25.8,31.4,432,1316700
2010,New Jersey,Melanomas of the Skin,22.1,21.1,23,2159,8803708
2010,North Carolina,Melanomas of the Skin,22.8,21.9,23.8,2302,9574247
2010,North Dakota,Melanomas of the Skin,23,19.6,26.8,170,674518
2010,Oregon,Melanomas of the Skin,27.1,25.5,28.7,1168,3837073
2010,Pennsylvania,Melanomas of the Skin,21,20.3,21.8,3152,12711063
2010,Rhode Island,Melanomas of the Skin,22.8,20.1,25.7,271,1053169
2010,South Carolina,Melanomas of the Skin,22.8,21.5,24.2,1160,4635834
2010,Tennessee,Melanomas of the Skin,21.7,20.6,22.9,1503,6355882
2010,Utah,Melanomas of the Skin,33.7,31.3,36.2,766,2775260
2010,Vermont,Melanomas of the Skin,28.1,24.3,32.3,208,625842
2010,Washington,Melanomas of the Skin,26.8,25.5,28,1894,6741386
2010,Wisconsin,Melanomas of the Skin,22.5,21.3,23.8,1401,5690403
